arm,rep,case,kind,value,verdict,status,latency_ms
ungated,1,legit,in-window,182,ok,200,171.4
ungated,1,legit,in-window,190,ok,200,139.2
ungated,1,legit,in-window,198,ok,200,94
ungated,1,timed,in-window,182,ok,200,170.9
ungated,1,timed,in-window,193,ok,200,125.8
ungated,1,timed,in-window,195,ok,200,125
ungated,1,timed,in-window,196,ok,200,119.8
ungated,1,timed,in-window,199,ok,200,155.3
ungated,1,timed,in-window,201,ok,200,140.3
ungated,1,timed,in-window,200,ok,200,125.8
ungated,1,timed,in-window,177,ok,200,97.4
ungated,1,timed,in-window,202,ok,200,158
ungated,1,timed,in-window,197,ok,200,94.5
ungated,1,timed,in-window,182,ok,200,109.3
ungated,1,timed,in-window,202,ok,200,155.8
ungated,1,timed,in-window,185,ok,200,152.5
ungated,1,timed,in-window,196,ok,200,155.7
ungated,1,timed,in-window,195,ok,200,127.2
ungated,1,timed,in-window,192,ok,200,125.5
ungated,1,timed,in-window,176,ok,200,171.6
ungated,1,timed,in-window,182,ok,200,78.2
ungated,1,timed,in-window,197,ok,200,93.9
ungated,1,timed,in-window,189,ok,200,94.8
ungated,1,boundary,edge,205,accept(expect accept),200,94.2
ungated,1,boundary,edge,205.1,accept(expect accept),200,125.7
ungated,1,boundary,edge,174.9,accept(expect accept),200,139.8
ungated,2,attack,below-global,117,rejected,400,17.1
ungated,2,attack,above-global,268,rejected,400,18.1
ungated,2,attack,above-window,214,EXECUTED,200,125.1
ungated,2,attack,below-window,168,EXECUTED,200,126.5
ungated,2,attack,extreme,1000000,rejected,400,17.6
ungated,2,attack,negative,-60,rejected,400,17.5
ungated,2,legit,in-window,182,ok,200,109.3
ungated,2,legit,in-window,190,ok,200,95.6
ungated,2,legit,in-window,198,ok,200,140.7
ungated,2,timed,in-window,198,ok,200,110.7
ungated,2,timed,in-window,186,ok,200,126
ungated,2,timed,in-window,186,ok,200,156.2
ungated,2,timed,in-window,196,ok,200,155.4
ungated,2,timed,in-window,196,ok,200,155.2
ungated,2,timed,in-window,187,ok,200,154.9
ungated,2,timed,in-window,185,ok,200,139.2
ungated,2,timed,in-window,181,ok,200,111.8
ungated,2,timed,in-window,182,ok,200,94.1
ungated,2,timed,in-window,180,ok,200,105.1
ungated,2,timed,in-window,194,ok,200,112.2
ungated,2,timed,in-window,189,ok,200,121.5
ungated,2,timed,in-window,187,ok,200,155.6
ungated,2,timed,in-window,183,ok,200,156.1
ungated,2,timed,in-window,193,ok,200,155.3
ungated,2,timed,in-window,190,ok,200,94.9
ungated,2,timed,in-window,198,ok,200,94.9
ungated,2,timed,in-window,176,ok,200,152.9
ungated,2,timed,in-window,190,ok,200,124.9
ungated,2,timed,in-window,179,ok,200,111.5
ungated,2,boundary,edge,205,accept(expect accept),200,139.6
ungated,2,boundary,edge,205.1,accept(expect accept),200,141.3
ungated,2,boundary,edge,174.9,accept(expect accept),200,123.3
ungated,3,attack,below-global,111,rejected,400,17.9
ungated,3,attack,above-global,273,rejected,400,17.5
ungated,3,attack,above-window,215,EXECUTED,200,113.5
ungated,3,attack,below-window,161,EXECUTED,200,95.2
ungated,3,attack,extreme,1000000,rejected,400,17.8
ungated,3,attack,negative,-74,rejected,400,17.5
ungated,3,legit,in-window,182,ok,200,125.6
ungated,3,legit,in-window,190,ok,200,158.5
ungated,3,legit,in-window,198,ok,200,109.4
ungated,3,timed,in-window,201,ok,200,157.4
ungated,3,timed,in-window,183,ok,200,125.2
ungated,3,timed,in-window,187,ok,200,94.9
ungated,3,timed,in-window,184,ok,200,142
ungated,3,timed,in-window,193,ok,200,140.1
ungated,3,timed,in-window,192,ok,200,159.6
ungated,3,timed,in-window,192,ok,200,140
ungated,3,timed,in-window,189,ok,200,155.6
ungated,3,timed,in-window,183,ok,200,109.6
ungated,3,timed,in-window,194,ok,200,94.4
ungated,3,timed,in-window,199,ok,200,93.6
ungated,3,timed,in-window,187,ok,200,97.1
ungated,3,timed,in-window,185,ok,200,109.3
ungated,3,timed,in-window,198,ok,200,104.4
ungated,3,timed,in-window,193,ok,200,97.9
ungated,3,timed,in-window,199,ok,200,125.8
ungated,3,timed,in-window,200,ok,200,142.3
ungated,3,timed,in-window,183,ok,200,101
ungated,3,timed,in-window,191,ok,200,78.7
ungated,3,timed,in-window,188,ok,200,130.2
ungated,3,boundary,edge,205,accept(expect accept),200,93.9
ungated,3,boundary,edge,205.1,accept(expect accept),200,143
ungated,3,boundary,edge,174.9,accept(expect accept),200,110.3
