arm,rep,case,kind,value,verdict,status,latency_ms
no-interlock,3,timed,in-window,199,ok,200,142
no-interlock,3,timed,in-window,195,ok,200,140.2
no-interlock,3,timed,in-window,187,ok,200,125.6
no-interlock,3,timed,in-window,188,ok,200,157.5
no-interlock,3,timed,in-window,179,ok,200,110.5
no-interlock,3,timed,in-window,185,ok,200,109.3
no-interlock,3,timed,in-window,203,ok,200,129.8
no-interlock,3,timed,in-window,177,ok,200,118.8
no-interlock,3,timed,in-window,182,ok,200,141.2
no-interlock,3,timed,in-window,185,ok,200,122.1
no-interlock,3,timed,in-window,191,ok,200,125.7
no-interlock,3,timed,in-window,181,ok,200,157.5
no-interlock,3,timed,in-window,202,ok,200,93.5
no-interlock,3,boundary,edge,205,accept(expect accept),200,97.7
no-interlock,3,boundary,edge,205.1,accept(expect accept),200,161.6
no-interlock,3,boundary,edge,174.9,accept(expect accept),200,128.3
no-readback,1,attack,below-global,104,rejected,400,16.7
no-readback,1,attack,above-global,264,rejected,400,8.4
no-readback,1,attack,above-window,211,rejected,400,24.1
no-readback,1,attack,below-window,166,rejected,400,17.8
no-readback,1,attack,extreme,1000000,rejected,400,25.4
no-readback,1,attack,negative,-82,rejected,400,16.8
no-readback,1,legit,in-window,182,ok,200,129.8
no-readback,1,legit,in-window,190,ok,200,94.3
no-readback,1,legit,in-window,198,ok,200,126.3
no-readback,1,timed,in-window,183,ok,200,156.5
no-readback,1,timed,in-window,190,ok,200,125.5
no-readback,1,timed,in-window,197,ok,200,157.4
no-readback,1,timed,in-window,195,ok,200,140.1
no-readback,1,timed,in-window,197,ok,200,97.1
no-readback,1,timed,in-window,193,ok,200,125
no-readback,1,timed,in-window,179,ok,200,141.6
no-readback,1,timed,in-window,184,ok,200,140.8
no-readback,1,timed,in-window,187,ok,200,109.6
no-readback,1,timed,in-window,181,ok,200,94.1
no-readback,1,timed,in-window,183,ok,200,141.6
no-readback,1,timed,in-window,176,ok,200,137.2
no-readback,1,timed,in-window,203,ok,200,124
no-readback,1,timed,in-window,180,ok,200,109
no-readback,1,timed,in-window,185,ok,200,111.9
no-readback,1,timed,in-window,177,ok,200,110.4
no-readback,1,timed,in-window,176,ok,200,127.5
no-readback,1,timed,in-window,181,ok,200,141.2
no-readback,1,timed,in-window,193,ok,200,127.1
no-readback,1,timed,in-window,190,ok,200,95.5
no-readback,1,boundary,edge,205,accept(expect accept),200,94.7
no-readback,1,boundary,edge,205.1,reject(expect reject),400,20.7
no-readback,1,boundary,edge,174.9,reject(expect reject),400,17.1
no-readback,2,attack,below-global,102,rejected,400,16.9
no-readback,2,attack,above-global,278,rejected,400,16.6
no-readback,2,attack,above-window,214,rejected,400,17.1
no-readback,2,attack,below-window,163,rejected,400,17.9
no-readback,2,attack,extreme,1000000,rejected,400,17.2
no-readback,2,attack,negative,-64,rejected,400,17
no-readback,2,legit,in-window,182,ok,200,132.1
no-readback,2,legit,in-window,190,ok,200,157.8
no-readback,2,legit,in-window,198,ok,200,109.2
no-readback,2,timed,in-window,184,ok,200,141
no-readback,2,timed,in-window,198,ok,200,95
no-readback,2,timed,in-window,186,ok,200,79
no-readback,2,timed,in-window,178,ok,200,95.1
no-readback,2,timed,in-window,185,ok,200,155.9
no-readback,2,timed,in-window,200,ok,200,142.3
no-readback,2,timed,in-window,196,ok,200,125.9
no-readback,2,timed,in-window,186,ok,200,110.5
no-readback,2,timed,in-window,203,ok,200,79.2
no-readback,2,timed,in-window,181,ok,200,140.8
no-readback,2,timed,in-window,200,ok,200,94
no-readback,2,timed,in-window,200,ok,200,94.2
no-readback,2,timed,in-window,181,ok,200,156.2
no-readback,2,timed,in-window,184,ok,200,140.4
no-readback,2,timed,in-window,180,ok,200,110.4
no-readback,2,timed,in-window,182,ok,200,95.2
no-readback,2,timed,in-window,189,ok,200,142.2
no-readback,2,timed,in-window,179,ok,200,141.1
no-readback,2,timed,in-window,176,ok,200,124.9
no-readback,2,timed,in-window,200,ok,200,140
no-readback,2,boundary,edge,205,accept(expect accept),200,142.5
no-readback,2,boundary,edge,205.1,reject(expect reject),400,17.3
no-readback,2,boundary,edge,174.9,reject(expect reject),400,16.9
no-readback,3,attack,below-global,108,rejected,400,17.8
no-readback,3,attack,above-global,271,rejected,400,17.1
no-readback,3,attack,above-window,207,rejected,400,17.6
no-readback,3,attack,below-window,160,rejected,400,17.1
no-readback,3,attack,extreme,1000000,rejected,400,16.9
no-readback,3,attack,negative,-97,rejected,400,17.6
no-readback,3,legit,in-window,182,ok,200,109
no-readback,3,legit,in-window,190,ok,200,156.3
no-readback,3,legit,in-window,198,ok,200,126.8
no-readback,3,timed,in-window,199,ok,200,125.2
no-readback,3,timed,in-window,201,ok,200,125.7
no-readback,3,timed,in-window,190,ok,200,93.3
no-readback,3,timed,in-window,178,ok,200,157
no-readback,3,timed,in-window,193,ok,200,156.4
no-readback,3,timed,in-window,188,ok,200,110.1
no-readback,3,timed,in-window,191,ok,200,125.8
no-readback,3,timed,in-window,194,ok,200,94.1
no-readback,3,timed,in-window,182,ok,200,133
no-readback,3,timed,in-window,180,ok,200,109.7
no-readback,3,timed,in-window,196,ok,200,156.4
no-readback,3,timed,in-window,177,ok,200,93.1
no-readback,3,timed,in-window,180,ok,200,156.3
no-readback,3,timed,in-window,192,ok,200,109.6
no-readback,3,timed,in-window,202,ok,200,111.2
no-readback,3,timed,in-window,183,ok,200,141.4
no-readback,3,timed,in-window,203,ok,200,127.5
no-readback,3,timed,in-window,180,ok,200,140
no-readback,3,timed,in-window,182,ok,200,125.7
no-readback,3,timed,in-window,194,ok,200,110.7
no-readback,3,boundary,edge,205,accept(expect accept),200,155.9
no-readback,3,boundary,edge,205.1,reject(expect reject),400,17.3
no-readback,3,boundary,edge,174.9,reject(expect reject),400,17.1
ungated,1,attack,below-global,106,rejected,400,17.2
ungated,1,attack,above-global,273,rejected,400,17
ungated,1,attack,above-window,213,EXECUTED,200,124.6
ungated,1,attack,below-window,161,EXECUTED,200,109.9
ungated,1,attack,extreme,1000000,rejected,400,17
ungated,1,attack,negative,-85,rejected,400,16.5
ungated,1,legit,in-window,182,ok,200,125.9
ungated,1,legit,in-window,190,ok,200,124.7
ungated,1,legit,in-window,198,ok,200,109.2
ungated,1,timed,in-window,182,ok,200,155.5
ungated,1,timed,in-window,193,ok,200,140.1
ungated,1,timed,in-window,195,ok,200,142.3
ungated,1,timed,in-window,196,ok,200,125
ungated,1,timed,in-window,199,ok,200,139.9
ungated,1,timed,in-window,201,ok,200,78.7
ungated,1,timed,in-window,200,ok,200,141
ungated,1,timed,in-window,177,ok,200,158.4
ungated,1,timed,in-window,202,ok,200,140
ungated,1,timed,in-window,197,ok,200,140.3
ungated,1,timed,in-window,182,ok,200,130
ungated,1,timed,in-window,202,ok,200,110.1
ungated,1,timed,in-window,185,ok,200,126.1
ungated,1,timed,in-window,196,ok,200,156.4
ungated,1,timed,in-window,195,ok,200,156.3
ungated,1,timed,in-window,192,ok,200,125.5
ungated,1,timed,in-window,176,ok,200,126.9
ungated,1,timed,in-window,182,ok,200,125.8
ungated,1,timed,in-window,197,ok,200,79.3
ungated,1,timed,in-window,189,ok,200,93.4
ungated,1,boundary,edge,205,accept(expect accept),200,124.8
ungated,1,boundary,edge,205.1,accept(expect accept),200,125.5
ungated,1,boundary,edge,174.9,accept(expect accept),200,158.5
ungated,2,attack,below-global,117,rejected,400,16.7
ungated,2,attack,above-global,268,rejected,400,16.9
ungated,2,attack,above-window,214,EXECUTED,200,95.1
ungated,2,attack,below-window,168,EXECUTED,200,161.2
ungated,2,attack,extreme,1000000,rejected,400,17.3
ungated,2,attack,negative,-60,rejected,400,17.7
ungated,2,legit,in-window,182,ok,200,110
ungated,2,legit,in-window,190,ok,200,125.4
ungated,2,legit,in-window,198,ok,200,156.4
ungated,2,timed,in-window,198,ok,200,109.6
ungated,2,timed,in-window,186,ok,200,124.6
ungated,2,timed,in-window,186,ok,200,140.3
ungated,2,timed,in-window,196,ok,200,156
ungated,2,timed,in-window,196,ok,200,139.5
ungated,2,timed,in-window,187,ok,200,133
ungated,2,timed,in-window,185,ok,200,95
ungated,2,timed,in-window,181,ok,200,128
ungated,2,timed,in-window,182,ok,200,79.9
ungated,2,timed,in-window,180,ok,200,109.8
ungated,2,timed,in-window,194,ok,200,141.1
ungated,2,timed,in-window,189,ok,200,84.7
ungated,2,timed,in-window,187,ok,200,140.8
ungated,2,timed,in-window,183,ok,200,140.7
ungated,2,timed,in-window,193,ok,200,110
ungated,2,timed,in-window,190,ok,200,126.6
ungated,2,timed,in-window,198,ok,200,155.6
ungated,2,timed,in-window,176,ok,200,155.8
ungated,2,timed,in-window,190,ok,200,141.5
ungated,2,timed,in-window,179,ok,200,109.6
ungated,2,boundary,edge,205,accept(expect accept),200,110.1
ungated,2,boundary,edge,205.1,accept(expect accept),200,156.5
ungated,2,boundary,edge,174.9,accept(expect accept),200,142.7
ungated,3,attack,below-global,111,rejected,400,17.2
ungated,3,attack,above-global,273,rejected,400,2.4
ungated,3,attack,above-window,215,EXECUTED,200,142.3
ungated,3,attack,below-window,161,EXECUTED,200,141.6
ungated,3,attack,extreme,1000000,rejected,400,17
ungated,3,attack,negative,-74,rejected,400,20.5
ungated,3,legit,in-window,182,ok,200,156.4
ungated,3,legit,in-window,190,ok,200,116.6
ungated,3,legit,in-window,198,ok,200,94.1
ungated,3,timed,in-window,201,ok,200,100.7
ungated,3,timed,in-window,183,ok,200,109.9
ungated,3,timed,in-window,187,ok,200,94.9
ungated,3,timed,in-window,184,ok,200,111.2
ungated,3,timed,in-window,193,ok,200,95.9
ungated,3,timed,in-window,192,ok,200,126.2
ungated,3,timed,in-window,192,ok,200,126.5
ungated,3,timed,in-window,189,ok,200,141
ungated,3,timed,in-window,183,ok,200,112.2
ungated,3,timed,in-window,194,ok,200,94.8
ungated,3,timed,in-window,199,ok,200,156
ungated,3,timed,in-window,187,ok,200,110
ungated,3,timed,in-window,185,ok,200,156.9
ungated,3,timed,in-window,198,ok,200,141.3
ungated,3,timed,in-window,193,ok,200,155.4
ungated,3,timed,in-window,199,ok,200,95.4
ungated,3,timed,in-window,200,ok,200,109.8
ungated,3,timed,in-window,183,ok,200,100.7
ungated,3,timed,in-window,191,ok,200,156.1
ungated,3,timed,in-window,188,ok,200,156.5
ungated,3,boundary,edge,205,accept(expect accept),200,141.3
ungated,3,boundary,edge,205.1,accept(expect accept),200,126.7
ungated,3,boundary,edge,174.9,accept(expect accept),200,96.1
