arm,rep,case,kind,value,verdict,status,latency_ms
no-interlock,1,legit,in-window,190,ok,200,89.7
no-interlock,1,legit,in-window,198,ok,200,109.8
no-interlock,1,timed,in-window,201,ok,200,154.7
no-interlock,1,timed,in-window,179,ok,200,79.2
no-interlock,1,timed,in-window,181,ok,200,141.4
no-interlock,1,timed,in-window,179,ok,200,110.5
no-interlock,1,timed,in-window,202,ok,200,139.5
no-interlock,1,timed,in-window,197,ok,200,139
no-interlock,1,timed,in-window,190,ok,200,139.6
no-interlock,1,timed,in-window,180,ok,200,109.8
no-interlock,1,timed,in-window,189,ok,200,93.2
no-interlock,1,timed,in-window,197,ok,200,94.8
no-interlock,1,timed,in-window,195,ok,200,141.3
no-interlock,1,timed,in-window,180,ok,200,141.1
no-interlock,1,timed,in-window,192,ok,200,155.2
no-interlock,1,timed,in-window,191,ok,200,107.8
no-interlock,1,timed,in-window,199,ok,200,141.4
no-interlock,1,timed,in-window,184,ok,200,123.1
no-interlock,1,timed,in-window,178,ok,200,108
no-interlock,1,timed,in-window,195,ok,200,139.2
no-interlock,1,timed,in-window,187,ok,200,125.2
no-interlock,1,timed,in-window,196,ok,200,109.7
no-interlock,1,boundary,edge,205,accept(expect accept),200,125.3
no-interlock,1,boundary,edge,205.1,accept(expect accept),200,94.2
no-interlock,1,boundary,edge,174.9,accept(expect accept),200,93.2
no-interlock,2,attack,below-global,107,rejected,400,17
no-interlock,2,attack,above-global,267,rejected,400,16.7
no-interlock,2,attack,above-window,213,EXECUTED,200,93.3
no-interlock,2,attack,below-window,162,EXECUTED,200,140.6
no-interlock,2,attack,extreme,1000000,rejected,400,17.3
no-interlock,2,attack,negative,-37,rejected,400,17.1
no-interlock,2,legit,in-window,182,ok,200,123.8
no-interlock,2,legit,in-window,190,ok,200,94
no-interlock,2,legit,in-window,198,ok,200,93.5
no-interlock,2,timed,in-window,195,ok,200,125.4
no-interlock,2,timed,in-window,185,ok,200,139.3
no-interlock,2,timed,in-window,179,ok,200,140
no-interlock,2,timed,in-window,179,ok,200,109.7
no-interlock,2,timed,in-window,183,ok,200,108.3
no-interlock,2,timed,in-window,199,ok,200,139.8
no-interlock,2,timed,in-window,201,ok,200,154.8
no-interlock,2,timed,in-window,191,ok,200,139.2
no-interlock,2,timed,in-window,181,ok,200,95
no-interlock,2,timed,in-window,198,ok,200,93.2
no-interlock,2,timed,in-window,194,ok,200,139.6
no-interlock,2,timed,in-window,183,ok,200,157.2
no-interlock,2,timed,in-window,200,ok,200,139.6
no-interlock,2,timed,in-window,201,ok,200,95
no-interlock,2,timed,in-window,193,ok,200,93.1
no-interlock,2,timed,in-window,181,ok,200,170.7
no-interlock,2,timed,in-window,182,ok,200,155.7
no-interlock,2,timed,in-window,184,ok,200,109.4
no-interlock,2,timed,in-window,176,ok,200,138.9
no-interlock,2,timed,in-window,195,ok,200,139.3
no-interlock,2,boundary,edge,205,accept(expect accept),200,155
no-interlock,2,boundary,edge,205.1,accept(expect accept),200,108.1
no-interlock,2,boundary,edge,174.9,accept(expect accept),200,108.7
no-interlock,3,attack,below-global,109,rejected,400,18.4
no-interlock,3,attack,above-global,279,rejected,400,16.8
no-interlock,3,attack,above-window,214,EXECUTED,200,173.8
no-interlock,3,attack,below-window,164,EXECUTED,200,93.8
no-interlock,3,attack,extreme,1000000,rejected,400,17.9
no-interlock,3,attack,negative,-78,rejected,400,17
no-interlock,3,legit,in-window,182,ok,200,108.2
no-interlock,3,legit,in-window,190,ok,200,108.6
no-interlock,3,legit,in-window,198,ok,200,139.3
no-interlock,3,timed,in-window,179,ok,200,155.4
no-interlock,3,timed,in-window,184,ok,200,155.5
no-interlock,3,timed,in-window,180,ok,200,94
no-interlock,3,timed,in-window,197,ok,200,139.9
no-interlock,3,timed,in-window,193,ok,200,155.2
no-interlock,3,timed,in-window,199,ok,200,140.2
no-interlock,3,timed,in-window,182,ok,200,127
no-interlock,3,timed,in-window,199,ok,200,93
no-interlock,3,timed,in-window,195,ok,200,139.8
no-interlock,3,timed,in-window,187,ok,200,131.8
no-interlock,3,timed,in-window,188,ok,200,93.5
no-interlock,3,timed,in-window,179,ok,200,93.6
no-interlock,3,timed,in-window,185,ok,200,109.4
no-interlock,3,timed,in-window,203,ok,200,108.9
no-interlock,3,timed,in-window,177,ok,200,90.9
no-interlock,3,timed,in-window,182,ok,200,142.7
no-interlock,3,timed,in-window,185,ok,200,93.7
no-interlock,3,timed,in-window,191,ok,200,93.8
no-interlock,3,timed,in-window,181,ok,200,92.8
no-interlock,3,timed,in-window,202,ok,200,93
no-interlock,3,boundary,edge,205,accept(expect accept),200,96.9
no-interlock,3,boundary,edge,205.1,accept(expect accept),200,81.7
no-interlock,3,boundary,edge,174.9,accept(expect accept),200,138.8
no-readback,1,attack,below-global,104,rejected,400,24.4
no-readback,1,attack,above-global,264,rejected,400,17.1
no-readback,1,attack,above-window,211,rejected,400,17.2
no-readback,1,attack,below-window,166,rejected,400,16.7
no-readback,1,attack,extreme,1000000,rejected,400,16.2
no-readback,1,attack,negative,-82,rejected,400,2.5
no-readback,1,legit,in-window,182,ok,200,110
no-readback,1,legit,in-window,190,ok,200,108.3
no-readback,1,legit,in-window,198,ok,200,109.6
no-readback,1,timed,in-window,183,ok,200,154.6
no-readback,1,timed,in-window,190,ok,200,124.3
no-readback,1,timed,in-window,197,ok,200,142
no-readback,1,timed,in-window,195,ok,200,79.1
no-readback,1,timed,in-window,197,ok,200,108.2
no-readback,1,timed,in-window,193,ok,200,93
no-readback,1,timed,in-window,179,ok,200,93.4
no-readback,1,timed,in-window,184,ok,200,120.4
no-readback,1,timed,in-window,187,ok,200,108.8
no-readback,1,timed,in-window,181,ok,200,110.6
no-readback,1,timed,in-window,183,ok,200,110
no-readback,1,timed,in-window,176,ok,200,93.6
no-readback,1,timed,in-window,203,ok,200,154.7
no-readback,1,timed,in-window,180,ok,200,155.3
no-readback,1,timed,in-window,185,ok,200,155.8
no-readback,1,timed,in-window,177,ok,200,92.8
no-readback,1,timed,in-window,176,ok,200,109.5
no-readback,1,timed,in-window,181,ok,200,80.1
no-readback,1,timed,in-window,193,ok,200,155.8
no-readback,1,timed,in-window,190,ok,200,155.7
no-readback,1,boundary,edge,205,accept(expect accept),200,107.8
no-readback,1,boundary,edge,205.1,reject(expect reject),400,17.6
no-readback,1,boundary,edge,174.9,reject(expect reject),400,17.1
no-readback,2,attack,below-global,102,rejected,400,17.1
no-readback,2,attack,above-global,278,rejected,400,16.9
no-readback,2,attack,above-window,214,rejected,400,19.3
no-readback,2,attack,below-window,163,rejected,400,17.2
no-readback,2,attack,extreme,1000000,rejected,400,16.8
no-readback,2,attack,negative,-64,rejected,400,17.3
no-readback,2,legit,in-window,182,ok,200,140.3
no-readback,2,legit,in-window,190,ok,200,155.3
no-readback,2,legit,in-window,198,ok,200,155.5
no-readback,2,timed,in-window,184,ok,200,139.9
no-readback,2,timed,in-window,198,ok,200,108.4
no-readback,2,timed,in-window,186,ok,200,156.3
no-readback,2,timed,in-window,178,ok,200,111.9
no-readback,2,timed,in-window,185,ok,200,155.3
no-readback,2,timed,in-window,200,ok,200,95.1
no-readback,2,timed,in-window,196,ok,200,124.2
no-readback,2,timed,in-window,186,ok,200,125.9
no-readback,2,timed,in-window,203,ok,200,94.5
no-readback,2,timed,in-window,181,ok,200,125.1
no-readback,2,timed,in-window,200,ok,200,140.1
no-readback,2,timed,in-window,200,ok,200,154.8
no-readback,2,timed,in-window,181,ok,200,105.9
no-readback,2,timed,in-window,184,ok,200,109
no-readback,2,timed,in-window,180,ok,200,140.3
no-readback,2,timed,in-window,182,ok,200,93.8
no-readback,2,timed,in-window,189,ok,200,135.6
no-readback,2,timed,in-window,179,ok,200,155
no-readback,2,timed,in-window,176,ok,200,93.9
no-readback,2,timed,in-window,200,ok,200,109.7
no-readback,2,boundary,edge,205,accept(expect accept),200,94.3
no-readback,2,boundary,edge,205.1,reject(expect reject),400,17.2
no-readback,2,boundary,edge,174.9,reject(expect reject),400,17.2
no-readback,3,attack,below-global,108,rejected,400,16.9
no-readback,3,attack,above-global,271,rejected,400,17.9
no-readback,3,attack,above-window,207,rejected,400,16.5
no-readback,3,attack,below-window,160,rejected,400,16.8
no-readback,3,attack,extreme,1000000,rejected,400,17.6
no-readback,3,attack,negative,-97,rejected,400,16.9
no-readback,3,legit,in-window,182,ok,200,93.4
no-readback,3,legit,in-window,190,ok,200,94.9
no-readback,3,legit,in-window,198,ok,200,94
no-readback,3,timed,in-window,199,ok,200,94.8
no-readback,3,timed,in-window,201,ok,200,110.1
no-readback,3,timed,in-window,190,ok,200,125.1
no-readback,3,timed,in-window,178,ok,200,124.2
no-readback,3,timed,in-window,193,ok,200,93.8
no-readback,3,timed,in-window,188,ok,200,126.6
no-readback,3,timed,in-window,191,ok,200,143.4
no-readback,3,timed,in-window,194,ok,200,109.4
no-readback,3,timed,in-window,182,ok,200,124.9
no-readback,3,timed,in-window,180,ok,200,159.1
no-readback,3,timed,in-window,196,ok,200,78.5
no-readback,3,timed,in-window,177,ok,200,154.9
no-readback,3,timed,in-window,180,ok,200,124.9
no-readback,3,timed,in-window,192,ok,200,109.5
no-readback,3,timed,in-window,202,ok,200,109.4
no-readback,3,timed,in-window,183,ok,200,155.1
no-readback,3,timed,in-window,203,ok,200,144.3
no-readback,3,timed,in-window,180,ok,200,127.4
no-readback,3,timed,in-window,182,ok,200,109.3
no-readback,3,timed,in-window,194,ok,200,80.5
no-readback,3,boundary,edge,205,accept(expect accept),200,111.3
no-readback,3,boundary,edge,205.1,reject(expect reject),400,16.7
no-readback,3,boundary,edge,174.9,reject(expect reject),400,17.2
ungated,1,attack,below-global,106,rejected,400,16.6
ungated,1,attack,above-global,273,rejected,400,16.7
ungated,1,attack,above-window,213,EXECUTED,200,93.4
ungated,1,attack,below-window,161,EXECUTED,200,124.5
ungated,1,attack,extreme,1000000,rejected,400,17
ungated,1,attack,negative,-85,rejected,400,16.6
ungated,1,legit,in-window,182,ok,200,107.4
ungated,1,legit,in-window,190,ok,200,136.1
ungated,1,legit,in-window,198,ok,200,108.7
ungated,1,timed,in-window,182,ok,200,124
ungated,1,timed,in-window,193,ok,200,123.3
ungated,1,timed,in-window,195,ok,200,138.8
ungated,1,timed,in-window,196,ok,200,109
ungated,1,timed,in-window,199,ok,200,140.1
ungated,1,timed,in-window,201,ok,200,155
ungated,1,timed,in-window,200,ok,200,108.8
ungated,1,timed,in-window,177,ok,200,108.3
ungated,1,timed,in-window,202,ok,200,94
ungated,1,timed,in-window,197,ok,200,154.4
ungated,1,timed,in-window,182,ok,200,170.6
ungated,1,timed,in-window,202,ok,200,155.6
ungated,1,timed,in-window,185,ok,200,140
ungated,1,timed,in-window,196,ok,200,171.6
ungated,1,timed,in-window,195,ok,200,139.3
ungated,1,timed,in-window,192,ok,200,155.3
ungated,1,timed,in-window,176,ok,200,124.7
ungated,1,timed,in-window,182,ok,200,110
ungated,1,timed,in-window,197,ok,200,92.3
ungated,1,timed,in-window,189,ok,200,94.6
ungated,1,boundary,edge,205,accept(expect accept),200,93.6
ungated,1,boundary,edge,205.1,accept(expect accept),200,111.6
ungated,1,boundary,edge,174.9,accept(expect accept),200,142.1
ungated,2,attack,below-global,117,rejected,400,16.9
ungated,2,attack,above-global,268,rejected,400,16.7
ungated,2,attack,above-window,214,EXECUTED,200,109.8
ungated,2,attack,below-window,168,EXECUTED,200,93.8
ungated,2,attack,extreme,1000000,rejected,400,16.5
ungated,2,attack,negative,-60,rejected,400,1.5
ungated,2,legit,in-window,182,ok,200,78.6
ungated,2,legit,in-window,190,ok,200,155.9
ungated,2,legit,in-window,198,ok,200,124.8
ungated,2,timed,in-window,198,ok,200,154.9
ungated,2,timed,in-window,186,ok,200,140.8
ungated,2,timed,in-window,186,ok,200,139.2
ungated,2,timed,in-window,196,ok,200,124.3
ungated,2,timed,in-window,196,ok,200,140.8
ungated,2,timed,in-window,187,ok,200,125.5
ungated,2,timed,in-window,185,ok,200,140.6
ungated,2,timed,in-window,181,ok,200,125.4
ungated,2,timed,in-window,182,ok,200,125.6
ungated,2,timed,in-window,180,ok,200,124.6
ungated,2,timed,in-window,194,ok,200,109.5
ungated,2,timed,in-window,189,ok,200,93
ungated,2,timed,in-window,187,ok,200,94.4
ungated,2,timed,in-window,183,ok,200,108.6
ungated,2,timed,in-window,193,ok,200,169.6
ungated,2,timed,in-window,190,ok,200,109.3
ungated,2,timed,in-window,198,ok,200,126.4
ungated,2,timed,in-window,176,ok,200,93.8
ungated,2,timed,in-window,190,ok,200,124
ungated,2,timed,in-window,179,ok,200,107.4
ungated,2,boundary,edge,205,accept(expect accept),200,108.2
ungated,2,boundary,edge,205.1,accept(expect accept),200,139.3
ungated,2,boundary,edge,174.9,accept(expect accept),200,126
ungated,3,attack,below-global,111,rejected,400,17
ungated,3,attack,above-global,273,rejected,400,17
ungated,3,attack,above-window,215,EXECUTED,200,109.6
ungated,3,attack,below-window,161,EXECUTED,200,140.4
ungated,3,attack,extreme,1000000,rejected,400,17
ungated,3,attack,negative,-74,rejected,400,17.4
ungated,3,legit,in-window,182,ok,200,110
ungated,3,legit,in-window,190,ok,200,108.6
ungated,3,legit,in-window,198,ok,200,93.7
ungated,3,timed,in-window,201,ok,200,108.5
ungated,3,timed,in-window,183,ok,200,123.6
ungated,3,timed,in-window,187,ok,200,124.3
ungated,3,timed,in-window,184,ok,200,124.3
ungated,3,timed,in-window,193,ok,200,139.6
ungated,3,timed,in-window,192,ok,200,142.7
ungated,3,timed,in-window,192,ok,200,154.7
ungated,3,timed,in-window,189,ok,200,155.5
ungated,3,timed,in-window,183,ok,200,140.4
ungated,3,timed,in-window,194,ok,200,93.1
ungated,3,timed,in-window,199,ok,200,94.8
ungated,3,timed,in-window,187,ok,200,123.8
ungated,3,timed,in-window,185,ok,200,92.7
ungated,3,timed,in-window,198,ok,200,140.4
ungated,3,timed,in-window,193,ok,200,110.1
ungated,3,timed,in-window,199,ok,200,140.2
ungated,3,timed,in-window,200,ok,200,93.1
ungated,3,timed,in-window,183,ok,200,93.5
ungated,3,timed,in-window,191,ok,200,77.7
ungated,3,timed,in-window,188,ok,200,155
ungated,3,boundary,edge,205,accept(expect accept),200,124.6
ungated,3,boundary,edge,205.1,accept(expect accept),200,124.6
ungated,3,boundary,edge,174.9,accept(expect accept),200,99.5
