arm,rep,case,kind,value,verdict,status,latency_ms
full,3,attack,above-global,272,rejected,400,17.2
full,3,attack,above-window,208,rejected,400,18.9
full,3,attack,below-window,164,rejected,400,17.4
full,3,attack,extreme,1000000,rejected,400,18.6
full,3,attack,negative,-31,rejected,400,17.4
full,3,legit,in-window,182,ok,200,93.1
full,3,legit,in-window,190,ok,200,125.7
full,3,legit,in-window,198,ok,200,94.2
full,3,timed,in-window,189,ok,200,140.9
full,3,timed,in-window,186,ok,200,149
full,3,timed,in-window,195,ok,200,144
full,3,timed,in-window,177,ok,200,156.3
full,3,timed,in-window,180,ok,200,140.6
full,3,timed,in-window,193,ok,200,171.2
full,3,timed,in-window,185,ok,200,156.1
full,3,timed,in-window,197,ok,200,156.7
full,3,timed,in-window,188,ok,200,108.8
full,3,timed,in-window,193,ok,200,141.6
full,3,timed,in-window,192,ok,200,124.6
full,3,timed,in-window,180,ok,200,93.3
full,3,timed,in-window,182,ok,200,172.9
full,3,timed,in-window,197,ok,200,96.4
full,3,timed,in-window,185,ok,200,93.4
full,3,timed,in-window,186,ok,200,127.4
full,3,timed,in-window,201,ok,200,124.3
full,3,timed,in-window,190,ok,200,110.6
full,3,timed,in-window,193,ok,200,111.6
full,3,timed,in-window,182,ok,200,125.8
full,3,boundary,edge,205,accept(expect accept),200,108.9
full,3,boundary,edge,205.1,reject(expect reject),400,17.5
full,3,boundary,edge,174.9,reject(expect reject),400,17.4
no-interlock,1,attack,below-global,115,rejected,400,25.9
no-interlock,1,attack,above-global,264,rejected,400,17.2
no-interlock,1,attack,above-window,210,EXECUTED,200,109.1
no-interlock,1,attack,below-window,160,EXECUTED,200,125.6
no-interlock,1,attack,extreme,1000000,rejected,400,21.1
no-interlock,1,attack,negative,-53,rejected,400,17.6
no-interlock,1,legit,in-window,182,ok,200,151.8
no-interlock,1,legit,in-window,190,ok,200,124.6
no-interlock,1,legit,in-window,198,ok,200,94.6
no-interlock,1,timed,in-window,201,ok,200,77.8
no-interlock,1,timed,in-window,179,ok,200,139.7
no-interlock,1,timed,in-window,181,ok,200,156.2
no-interlock,1,timed,in-window,179,ok,200,109.5
no-interlock,1,timed,in-window,202,ok,200,157.8
no-interlock,1,timed,in-window,197,ok,200,156.7
no-interlock,1,timed,in-window,190,ok,200,156
no-interlock,1,timed,in-window,180,ok,200,124
no-interlock,1,timed,in-window,189,ok,200,96
no-interlock,1,timed,in-window,197,ok,200,121
no-interlock,1,timed,in-window,195,ok,200,124.9
no-interlock,1,timed,in-window,180,ok,200,110.3
no-interlock,1,timed,in-window,192,ok,200,142
no-interlock,1,timed,in-window,191,ok,200,164
no-interlock,1,timed,in-window,199,ok,200,126.6
no-interlock,1,timed,in-window,184,ok,200,94.8
no-interlock,1,timed,in-window,178,ok,200,109.1
no-interlock,1,timed,in-window,195,ok,200,156.9
no-interlock,1,timed,in-window,187,ok,200,125.8
no-interlock,1,timed,in-window,196,ok,200,94.2
no-interlock,1,boundary,edge,205,accept(expect accept),200,155.8
no-interlock,1,boundary,edge,205.1,accept(expect accept),200,106.3
no-interlock,1,boundary,edge,174.9,accept(expect accept),200,94.1
no-interlock,2,attack,below-global,107,rejected,400,17.6
no-interlock,2,attack,above-global,267,rejected,400,17.6
no-interlock,2,attack,above-window,213,EXECUTED,200,109.9
no-interlock,2,attack,below-window,162,EXECUTED,200,155.5
no-interlock,2,attack,extreme,1000000,rejected,400,17.3
no-interlock,2,attack,negative,-37,rejected,400,19.2
no-interlock,2,legit,in-window,182,ok,200,108.9
no-interlock,2,legit,in-window,190,ok,200,94
no-interlock,2,legit,in-window,198,ok,200,140.6
no-interlock,2,timed,in-window,195,ok,200,93.3
no-interlock,2,timed,in-window,185,ok,200,94.1
no-interlock,2,timed,in-window,179,ok,200,123.7
no-interlock,2,timed,in-window,179,ok,200,155.8
no-interlock,2,timed,in-window,183,ok,200,109
no-interlock,2,timed,in-window,199,ok,200,156.9
no-interlock,2,timed,in-window,201,ok,200,109.3
no-interlock,2,timed,in-window,191,ok,200,113.4
no-interlock,2,timed,in-window,181,ok,200,155.5
no-interlock,2,timed,in-window,198,ok,200,109.4
no-interlock,2,timed,in-window,194,ok,200,119.6
no-interlock,2,timed,in-window,183,ok,200,151.7
no-interlock,2,timed,in-window,200,ok,200,158.1
no-interlock,2,timed,in-window,201,ok,200,84.2
no-interlock,2,timed,in-window,193,ok,200,156.7
no-interlock,2,timed,in-window,181,ok,200,109.7
no-interlock,2,timed,in-window,182,ok,200,106.3
no-interlock,2,timed,in-window,184,ok,200,139.7
no-interlock,2,timed,in-window,176,ok,200,155.6
no-interlock,2,timed,in-window,195,ok,200,139.7
no-interlock,2,boundary,edge,205,accept(expect accept),200,119.4
no-interlock,2,boundary,edge,205.1,accept(expect accept),200,156.8
no-interlock,2,boundary,edge,174.9,accept(expect accept),200,108.7
no-interlock,3,attack,below-global,109,rejected,400,18.8
no-interlock,3,attack,above-global,279,rejected,400,19.9
no-interlock,3,attack,above-window,214,EXECUTED,200,144.6
no-interlock,3,attack,below-window,164,EXECUTED,200,110.6
no-interlock,3,attack,extreme,1000000,rejected,400,17.7
no-interlock,3,attack,negative,-78,rejected,400,17.4
no-interlock,3,legit,in-window,182,ok,200,115.4
no-interlock,3,legit,in-window,190,ok,200,93.8
no-interlock,3,legit,in-window,198,ok,200,140.5
no-interlock,3,timed,in-window,179,ok,200,109.6
no-interlock,3,timed,in-window,184,ok,200,109.4
no-interlock,3,timed,in-window,180,ok,200,85.8
no-interlock,3,timed,in-window,197,ok,200,176.2
no-interlock,3,timed,in-window,193,ok,200,156.7
no-interlock,3,timed,in-window,199,ok,200,155.4
no-interlock,3,timed,in-window,182,ok,200,125.3
no-interlock,3,timed,in-window,199,ok,200,110.5
no-interlock,3,timed,in-window,195,ok,200,124.6
no-interlock,3,timed,in-window,187,ok,200,155.7
no-interlock,3,timed,in-window,188,ok,200,78.3
no-interlock,3,timed,in-window,179,ok,200,94.2
no-interlock,3,timed,in-window,185,ok,200,125.1
no-interlock,3,timed,in-window,203,ok,200,95.6
no-interlock,3,timed,in-window,177,ok,200,110.1
no-interlock,3,timed,in-window,182,ok,200,155.5
no-interlock,3,timed,in-window,185,ok,200,81.2
no-interlock,3,timed,in-window,191,ok,200,112
no-interlock,3,timed,in-window,181,ok,200,94.1
no-interlock,3,timed,in-window,202,ok,200,156.1
no-interlock,3,boundary,edge,205,accept(expect accept),200,157
no-interlock,3,boundary,edge,205.1,accept(expect accept),200,124.6
no-interlock,3,boundary,edge,174.9,accept(expect accept),200,155.9
no-readback,1,attack,below-global,104,rejected,400,17.9
no-readback,1,attack,above-global,264,rejected,400,18
no-readback,1,attack,above-window,211,rejected,400,21.4
no-readback,1,attack,below-window,166,rejected,400,16.7
no-readback,1,attack,extreme,1000000,rejected,400,17.8
no-readback,1,attack,negative,-82,rejected,400,17.5
no-readback,1,legit,in-window,182,ok,200,94
no-readback,1,legit,in-window,190,ok,200,157.1
no-readback,1,legit,in-window,198,ok,200,125.6
no-readback,1,timed,in-window,183,ok,200,94.5
no-readback,1,timed,in-window,190,ok,200,112.5
no-readback,1,timed,in-window,197,ok,200,108.9
no-readback,1,timed,in-window,195,ok,200,140.7
no-readback,1,timed,in-window,197,ok,200,166.3
no-readback,1,timed,in-window,193,ok,200,124.9
no-readback,1,timed,in-window,179,ok,200,78.5
no-readback,1,timed,in-window,184,ok,200,94.3
no-readback,1,timed,in-window,187,ok,200,98.6
no-readback,1,timed,in-window,181,ok,200,109.1
no-readback,1,timed,in-window,183,ok,200,110
no-readback,1,timed,in-window,176,ok,200,99.7
no-readback,1,timed,in-window,203,ok,200,125.1
no-readback,1,timed,in-window,180,ok,200,93.8
no-readback,1,timed,in-window,185,ok,200,94.6
no-readback,1,timed,in-window,177,ok,200,140.4
no-readback,1,timed,in-window,176,ok,200,141.4
no-readback,1,timed,in-window,181,ok,200,93.4
no-readback,1,timed,in-window,193,ok,200,134.1
no-readback,1,timed,in-window,190,ok,200,94
no-readback,1,boundary,edge,205,accept(expect accept),200,155.2
no-readback,1,boundary,edge,205.1,reject(expect reject),400,17.4
no-readback,1,boundary,edge,174.9,reject(expect reject),400,18
no-readback,2,attack,below-global,102,rejected,400,17.5
no-readback,2,attack,above-global,278,rejected,400,17.2
no-readback,2,attack,above-window,214,rejected,400,17.8
no-readback,2,attack,below-window,163,rejected,400,18.8
no-readback,2,attack,extreme,1000000,rejected,400,17.6
no-readback,2,attack,negative,-64,rejected,400,17.6
no-readback,2,legit,in-window,182,ok,200,125.5
no-readback,2,legit,in-window,190,ok,200,140.1
no-readback,2,legit,in-window,198,ok,200,95.3
no-readback,2,timed,in-window,184,ok,200,126.8
no-readback,2,timed,in-window,198,ok,200,106.1
no-readback,2,timed,in-window,186,ok,200,155.1
no-readback,2,timed,in-window,178,ok,200,94.3
no-readback,2,timed,in-window,185,ok,200,124.9
no-readback,2,timed,in-window,200,ok,200,95
no-readback,2,timed,in-window,196,ok,200,124.8
no-readback,2,timed,in-window,186,ok,200,109.2
no-readback,2,timed,in-window,203,ok,200,140.7
no-readback,2,timed,in-window,181,ok,200,158.1
no-readback,2,timed,in-window,200,ok,200,157.6
no-readback,2,timed,in-window,200,ok,200,93.6
no-readback,2,timed,in-window,181,ok,200,93.3
no-readback,2,timed,in-window,184,ok,200,93.8
no-readback,2,timed,in-window,180,ok,200,125
no-readback,2,timed,in-window,182,ok,200,108.5
no-readback,2,timed,in-window,189,ok,200,129.4
no-readback,2,timed,in-window,179,ok,200,140.1
no-readback,2,timed,in-window,176,ok,200,109.5
no-readback,2,timed,in-window,200,ok,200,140.2
no-readback,2,boundary,edge,205,accept(expect accept),200,141
no-readback,2,boundary,edge,205.1,reject(expect reject),400,17.5
no-readback,2,boundary,edge,174.9,reject(expect reject),400,17.7
no-readback,3,attack,below-global,108,rejected,400,24.5
no-readback,3,attack,above-global,271,rejected,400,17.3
no-readback,3,attack,above-window,207,rejected,400,17.7
no-readback,3,attack,below-window,160,rejected,400,17.5
no-readback,3,attack,extreme,1000000,rejected,400,17.6
no-readback,3,attack,negative,-97,rejected,400,17.2
no-readback,3,legit,in-window,182,ok,200,124.3
no-readback,3,legit,in-window,190,ok,200,124.4
no-readback,3,legit,in-window,198,ok,200,124.7
no-readback,3,timed,in-window,199,ok,200,79.4
no-readback,3,timed,in-window,201,ok,200,126.9
no-readback,3,timed,in-window,190,ok,200,124.7
no-readback,3,timed,in-window,178,ok,200,140.9
no-readback,3,timed,in-window,193,ok,200,171.2
no-readback,3,timed,in-window,188,ok,200,154.6
no-readback,3,timed,in-window,191,ok,200,125
no-readback,3,timed,in-window,194,ok,200,155.5
no-readback,3,timed,in-window,182,ok,200,140.7
no-readback,3,timed,in-window,180,ok,200,155.9
no-readback,3,timed,in-window,196,ok,200,95.2
no-readback,3,timed,in-window,177,ok,200,93.6
no-readback,3,timed,in-window,180,ok,200,157
no-readback,3,timed,in-window,192,ok,200,132.3
no-readback,3,timed,in-window,202,ok,200,106.9
no-readback,3,timed,in-window,183,ok,200,141.3
no-readback,3,timed,in-window,203,ok,200,124.7
no-readback,3,timed,in-window,180,ok,200,109.5
no-readback,3,timed,in-window,182,ok,200,147.5
no-readback,3,timed,in-window,194,ok,200,140.4
no-readback,3,boundary,edge,205,accept(expect accept),200,109.2
no-readback,3,boundary,edge,205.1,reject(expect reject),400,21
no-readback,3,boundary,edge,174.9,reject(expect reject),400,17.5
ungated,1,attack,below-global,106,rejected,400,18
ungated,1,attack,above-global,273,rejected,400,17.5
ungated,1,attack,above-window,213,EXECUTED,200,94.8
ungated,1,attack,below-window,161,EXECUTED,200,125.1
ungated,1,attack,extreme,1000000,rejected,400,17.5
ungated,1,attack,negative,-85,rejected,400,2.7
ungated,1,legit,in-window,182,ok,200,156.2
ungated,1,legit,in-window,190,ok,200,109.5
ungated,1,legit,in-window,198,ok,200,125
ungated,1,timed,in-window,182,ok,200,153.6
ungated,1,timed,in-window,193,ok,200,109.9
ungated,1,timed,in-window,195,ok,200,109.1
ungated,1,timed,in-window,196,ok,200,110.9
ungated,1,timed,in-window,199,ok,200,158.5
ungated,1,timed,in-window,201,ok,200,93.5
ungated,1,timed,in-window,200,ok,200,93.9
ungated,1,timed,in-window,177,ok,200,110.3
ungated,1,timed,in-window,202,ok,200,155.4
ungated,1,timed,in-window,197,ok,200,93.5
ungated,1,timed,in-window,182,ok,200,140.6
ungated,1,timed,in-window,202,ok,200,109.5
ungated,1,timed,in-window,185,ok,200,141.3
ungated,1,timed,in-window,196,ok,200,124.8
ungated,1,timed,in-window,195,ok,200,93.6
ungated,1,timed,in-window,192,ok,200,147.3
ungated,1,timed,in-window,176,ok,200,155.9
ungated,1,timed,in-window,182,ok,200,156.6
ungated,1,timed,in-window,197,ok,200,93.7
ungated,1,timed,in-window,189,ok,200,155.7
ungated,1,boundary,edge,205,accept(expect accept),200,134.8
ungated,1,boundary,edge,205.1,accept(expect accept),200,94.8
ungated,1,boundary,edge,174.9,accept(expect accept),200,140.3
ungated,2,attack,below-global,117,rejected,400,17.8
ungated,2,attack,above-global,268,rejected,400,17.7
ungated,2,attack,above-window,214,EXECUTED,200,109.6
ungated,2,attack,below-window,168,EXECUTED,200,108.6
ungated,2,attack,extreme,1000000,rejected,400,18.1
ungated,2,attack,negative,-60,rejected,400,17.4
ungated,2,legit,in-window,182,ok,200,122.4
ungated,2,legit,in-window,190,ok,200,155.5
ungated,2,legit,in-window,198,ok,200,110.3
ungated,2,timed,in-window,198,ok,200,106.2
ungated,2,timed,in-window,186,ok,200,83.5
ungated,2,timed,in-window,186,ok,200,109.1
ungated,2,timed,in-window,196,ok,200,155.5
ungated,2,timed,in-window,196,ok,200,109.7
ungated,2,timed,in-window,187,ok,200,135
ungated,2,timed,in-window,185,ok,200,126.5
ungated,2,timed,in-window,181,ok,200,143.6
ungated,2,timed,in-window,182,ok,200,94.9
ungated,2,timed,in-window,180,ok,200,124.5
ungated,2,timed,in-window,194,ok,200,126.1
ungated,2,timed,in-window,189,ok,200,97.6
ungated,2,timed,in-window,187,ok,200,145.2
ungated,2,timed,in-window,183,ok,200,93.9
ungated,2,timed,in-window,193,ok,200,155.4
ungated,2,timed,in-window,190,ok,200,141
ungated,2,timed,in-window,198,ok,200,93.8
ungated,2,timed,in-window,176,ok,200,94
ungated,2,timed,in-window,190,ok,200,79.8
ungated,2,timed,in-window,179,ok,200,112.4
ungated,2,boundary,edge,205,accept(expect accept),200,155.9
ungated,2,boundary,edge,205.1,accept(expect accept),200,154.7
ungated,2,boundary,edge,174.9,accept(expect accept),200,139.7
ungated,3,attack,below-global,111,rejected,400,17.5
ungated,3,attack,above-global,273,rejected,400,17.4
ungated,3,attack,above-window,215,EXECUTED,200,94.3
ungated,3,attack,below-window,161,EXECUTED,200,123.4
ungated,3,attack,extreme,1000000,rejected,400,18.7
ungated,3,attack,negative,-74,rejected,400,17.4
ungated,3,legit,in-window,182,ok,200,125.8
ungated,3,legit,in-window,190,ok,200,109
ungated,3,legit,in-window,198,ok,200,156.1
ungated,3,timed,in-window,201,ok,200,94.1
ungated,3,timed,in-window,183,ok,200,117.5
ungated,3,timed,in-window,187,ok,200,155.6
ungated,3,timed,in-window,184,ok,200,155.5
ungated,3,timed,in-window,193,ok,200,140.4
ungated,3,timed,in-window,192,ok,200,143.9
ungated,3,timed,in-window,192,ok,200,108.8
ungated,3,timed,in-window,189,ok,200,94.9
ungated,3,timed,in-window,183,ok,200,100.9
ungated,3,timed,in-window,194,ok,200,109.7
ungated,3,timed,in-window,199,ok,200,156.9
ungated,3,timed,in-window,187,ok,200,93.9
ungated,3,timed,in-window,185,ok,200,129.9
ungated,3,timed,in-window,198,ok,200,109.7
ungated,3,timed,in-window,193,ok,200,187.2
ungated,3,timed,in-window,199,ok,200,109.6
ungated,3,timed,in-window,200,ok,200,142.2
ungated,3,timed,in-window,183,ok,200,173.2
ungated,3,timed,in-window,191,ok,200,140.1
ungated,3,timed,in-window,188,ok,200,95.2
ungated,3,boundary,edge,205,accept(expect accept),200,140.1
ungated,3,boundary,edge,205.1,accept(expect accept),200,80.2
ungated,3,boundary,edge,174.9,accept(expect accept),200,140.7
